num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
96,3648,4,2048,51200,256,1,1,1,0.0121,92.244,0.0085,205.633,0.0244,117.211
96,3744,4,2048,51200,256,1,1,1,0.0132,88.638,0.0102,180.381,0.0253,119.006
96,3840,4,2048,51200,256,1,1,1,0.0123,99.61,0.0119,163.07,0.0254,124.208
96,3936,4,2048,51200,256,1,1,1,0.0141,90.89,0.0111,182.893,0.0286,115.543
96,4032,4,2048,51200,256,1,1,1,0.0126,105.889,0.0144,148.207,0.0298,116.179
96,4128,4,2048,51200,256,1,1,1,0.0137,101.605,0.0147,151.748,0.0317,114.358
96,4224,4,2048,51200,256,1,1,1,0.0144,100.97,0.0127,183.726,0.032,118.368
96,4320,4,2048,51200,256,1,1,1,0.0149,101.527,0.0139,175.587,0.0297,133.199
96,4416,4,2048,51200,256,1,1,1,0.0175,89.904,0.014,182.14,0.0306,135.076
96,4512,4,2048,51200,256,1,1,1,0.0171,95.862,0.0193,138.214,0.0357,120.44
96,4608,4,2048,51200,256,1,1,1,0.0147,115.584,0.0186,149.627,0.041,109.295
96,4704,4,2048,51200,256,1,1,1,0.0152,116.132,0.0182,159.428,0.04,116.57
96,4800,4,2048,51200,256,1,1,1,0.0178,102.837,0.0195,154.825,0.0411,118.01
96,4896,4,2048,51200,256,1,1,1,0.0187,101.397,0.018,174.264,0.0404,124.923
96,4992,4,2048,51200,256,1,1,1,0.0183,107.468,0.0183,178.959,0.0377,138.806
96,5088,4,2048,51200,256,1,1,1,0.0239,85.251,0.0194,175.051,0.0393,138.353
96,5184,4,2048,51200,256,1,1,1,0.0203,104.03,0.0239,147.098,0.0475,118.516
96,5280,4,2048,51200,256,1,1,1,0.0177,123.177,0.0231,157.991,0.0493,118.477
96,5376,4,2048,51200,256,1,1,1,0.0206,109.323,0.021,180.228,0.0481,125.699
96,5472,4,2048,51200,256,1,1,1,0.022,106.018,0.023,170.931,0.0491,127.298
96,5568,4,2048,51200,256,1,1,1,0.0225,106.737,0.0237,171.354,0.0466,138.845
96,5664,4,2048,51200,256,1,1,1,0.0279,89.063,0.0244,172.17,0.0479,139.755
96,5760,4,2048,51200,256,1,1,1,0.0254,100.869,0.0336,129.559,0.0529,130.737
96,5856,4,2048,51200,256,1,1,1,0.0244,108.27,0.0301,149.473,0.0576,123.852
96,5952,4,2048,51200,256,1,1,1,0.0214,126.907,0.0292,159.128,0.0605,121.7
96,6048,4,2048,51200,256,1,1,1,0.0256,109.572,0.0267,179.473,0.0573,132.563
96,6144,4,2048,51200,256,1,1,1,0.0234,123.387,0.029,170.381,0.0562,139.377
96,6240,4,2048,51200,256,1,1,1,0.0312,95.199,0.0311,164.363,0.0564,143.072
96,6336,4,2048,51200,256,1,1,1,0.0269,113.655,0.033,159.215,0.069,120.572
96,6432,4,2048,51200,256,1,1,1,0.0256,122.633,0.0347,156.186,0.0688,124.577
96,6528,4,2048,51200,256,1,1,1,0.0279,115.616,0.0382,146.259,0.0775,113.728
96,6624,4,2048,51200,256,1,1,1,0.0291,114.106,0.0327,176.125,0.0674,134.597
96,6720,4,2048,51200,256,1,1,1,0.0305,111.907,0.0405,146.304,0.0733,127.289
96,6816,4,2048,51200,256,1,1,1,0.0294,119.059,0.0364,167.132,0.0649,147.831
96,6912,4,2048,51200,256,1,1,1,0.0293,122.842,0.042,149.127,0.0739,133.414
96,7008,4,2048,51200,256,1,1,1,0.0299,123.233,0.0397,161.949,0.0816,124.035
96,7104,4,2048,51200,256,1,1,1,0.0313,120.782,0.038,174.245,0.0751,138.431
96,7200,4,2048,51200,256,1,1,1,0.0341,113.821,0.0423,160.713,0.0723,147.588
