num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_key_value_query_transform,attention_key_query_prob,attention_prob_times_values,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
24,2616,4,2048,51200,256,1,1,1,153.297,55.349,62.835,169.186,177.635,0.0003,154.314,0.0201,31.108,0.0025,355.27,0.0231,65.865
24,2640,4,2048,51200,256,1,1,1,198.1,79.995,72.217,189.558,201.542,0.0003,195.496,0.016,39.636,0.0023,403.085,0.0188,82.45
24,2664,4,2048,51200,256,1,1,1,161.536,54.217,64.346,155.515,156.79,0.0003,202.554,0.017,37.925,0.003,313.58,0.0205,76.958
24,2688,4,2048,51200,256,1,1,1,222.018,86.473,76.738,202.262,222.536,0.0002,155.24,0.0189,34.547,0.0021,445.071,0.0215,74.291
24,2712,4,2048,51200,256,1,1,1,111.105,51.86,63.43,170.26,164.205,0.0003,160.575,0.0213,31.147,0.0029,328.41,0.0248,65.751
24,2736,4,2048,51200,256,1,1,1,194.486,78.113,76.311,195.62,196.964,0.0003,163.424,0.0189,35.594,0.0025,393.928,0.0219,75.44
24,2760,4,2048,51200,256,1,1,1,155.032,53.092,65.226,166.214,173.637,0.0003,181.475,0.0191,35.857,0.0029,347.274,0.0225,74.891
24,2784,4,2048,51200,256,1,1,1,234.824,85.816,76.731,210.494,203.12,0.0003,159.141,0.0192,36.174,0.0025,406.241,0.0222,77.015
24,2808,4,2048,51200,256,1,1,1,167.246,55.951,63.815,170.844,154.421,0.0003,173.202,0.0198,35.555,0.0033,308.842,0.0237,73.393
24,2832,4,2048,51200,256,1,1,1,192.343,80.596,76.109,181.697,195.715,0.0003,164.409,0.0197,36.421,0.0027,391.431,0.0228,77.345
24,2856,4,2048,51200,256,1,1,1,163.236,55.02,63.952,155.064,173.893,0.0003,133.563,0.0245,29.647,0.0031,347.785,0.0281,63.936
24,2880,4,2048,51200,256,1,1,1,215.926,87.903,77.3,205.206,211.9,0.0003,143.452,0.0217,33.892,0.0026,423.799,0.0248,73.501
24,2904,4,2048,51200,256,1,1,1,163.905,56.004,66.334,152.357,162.004,0.0003,142.107,0.0238,31.427,0.0034,324.008,0.0277,66.869
24,2928,4,2048,51200,256,1,1,1,193.135,82.946,76.866,186.172,194.747,0.0003,167.85,0.02,37.856,0.0029,389.494,0.0234,80.328
24,2952,4,2048,51200,256,1,1,1,166.146,58.162,65.328,165.173,163.056,0.0003,148.087,0.0234,32.895,0.0035,326.112,0.0274,69.767
24,2976,4,2048,51200,256,1,1,1,239.586,91.876,80.938,218.56,210.965,0.0003,144.17,0.0221,35.273,0.0028,421.931,0.0254,76.467
24,3000,4,2048,51200,256,1,1,1,161.302,59.314,67.858,171.317,165.938,0.0003,162.877,0.0222,35.582,0.0036,331.876,0.0263,74.931
24,3024,4,2048,51200,256,1,1,1,189.485,86.601,81.851,197.595,191.832,0.0003,195.858,0.0185,43.379,0.0031,383.664,0.0221,90.415
24,3048,4,2048,51200,256,1,1,1,175.613,57.947,68.64,184.67,167.171,0.0003,149.489,0.0238,34.2,0.0036,334.342,0.0279,72.702
24,3072,4,2048,51200,256,1,1,1,193.003,99.046,87.007,223.438,223.923,0.0002,145.804,0.023,35.861,0.0028,447.846,0.0263,78.517
24,3096,4,2048,51200,256,1,1,1,171.886,56.142,53.054,167.682,176.141,0.0003,145.353,0.0254,32.971,0.0036,352.283,0.0294,71.066
