m,n,k,throughput,b
1024,74880,2048,148.224,8.0
512,74880,2048,148.714,16.0
256,74880,2048,148.679,32.0
2048,74944,2048,152.311,4.0
1024,74944,2048,152.481,8.0
512,74944,2048,151.845,16.0
256,74944,2048,151.729,32.0
2048,75008,2048,156.467,4.0
1024,75008,2048,156.959,8.0
512,75008,2048,156.904,16.0
256,75008,2048,157.021,32.0
2048,75072,2048,156.412,4.0
1024,75072,2048,156.536,8.0
512,75072,2048,158.224,16.0
256,75072,2048,155.214,32.0
2048,75136,2048,159.618,4.0
1024,75136,2048,158.821,8.0
512,75136,2048,158.631,16.0
256,75136,2048,158.33,32.0
2048,75200,2048,158.93,4.0
1024,75200,2048,158.435,8.0
512,75200,2048,158.268,16.0
256,75200,2048,157.105,32.0
2048,75264,2048,158.491,4.0
1024,75264,2048,158.872,8.0
512,75264,2048,157.723,16.0
256,75264,2048,158.694,32.0
2048,75328,2048,157.019,4.0
1024,75328,2048,159.243,8.0
512,75328,2048,157.894,16.0
256,75328,2048,156.88,32.0
2048,75392,2048,159.209,4.0
1024,75392,2048,158.983,8.0
512,75392,2048,159.372,16.0
256,75392,2048,159.214,32.0
2048,75456,2048,157.777,4.0
1024,75456,2048,157.284,8.0
512,75456,2048,158.134,16.0
256,75456,2048,158.017,32.0
2048,75520,2048,157.73,4.0
1024,75520,2048,158.473,8.0
512,75520,2048,157.897,16.0
256,75520,2048,157.139,32.0
2048,75584,2048,157.951,4.0
1024,75584,2048,159.19,8.0
512,75584,2048,159.2,16.0
256,75584,2048,158.606,32.0
2048,75648,2048,158.161,4.0
1024,75648,2048,158.082,8.0
512,75648,2048,159.136,16.0
256,75648,2048,158.281,32.0
2048,75712,2048,158.191,4.0
1024,75712,2048,158.903,8.0
512,75712,2048,158.423,16.0
256,75712,2048,158.38,32.0
2048,75776,2048,156.713,4.0
1024,75776,2048,157.701,8.0
512,75776,2048,158.937,16.0
256,75776,2048,158.718,32.0
2048,75840,2048,157.485,4.0
1024,75840,2048,157.266,8.0
512,75840,2048,157.388,16.0
256,75840,2048,158.911,32.0
2048,75904,2048,157.974,4.0
1024,75904,2048,159.44,8.0
512,75904,2048,159.073,16.0
256,75904,2048,159.235,32.0
2048,75968,2048,157.304,4.0
1024,75968,2048,158.588,8.0
512,75968,2048,158.743,16.0
256,75968,2048,158.499,32.0
2048,76032,2048,156.531,4.0
1024,76032,2048,157.623,8.0
512,76032,2048,159.939,16.0
256,76032,2048,160.24,32.0
2048,76096,2048,156.912,4.0
1024,76096,2048,156.944,8.0
512,76096,2048,158.23,16.0
256,76096,2048,157.831,32.0
2048,76160,2048,157.354,4.0
1024,76160,2048,153.798,8.0
512,76160,2048,155.14,16.0
256,76160,2048,155.558,32.0
2048,76224,2048,158.641,4.0
1024,76224,2048,158.621,8.0
512,76224,2048,157.971,16.0
256,76224,2048,158.382,32.0
2048,76288,2048,158.284,4.0
1024,76288,2048,158.026,8.0
512,76288,2048,158.907,16.0
256,76288,2048,158.419,32.0
2048,76352,2048,159.454,4.0
1024,76352,2048,158.926,8.0
512,76352,2048,158.524,16.0
256,76352,2048,158.254,32.0
2048,76416,2048,158.184,4.0
1024,76416,2048,159.486,8.0
512,76416,2048,158.491,16.0
256,76416,2048,158.101,32.0
2048,76480,2048,158.684,4.0
1024,76480,2048,158.447,8.0
512,76480,2048,158.867,16.0
256,76480,2048,158.811,32.0
2048,76544,2048,158.655,4.0
1024,76544,2048,158.59,8.0
512,76544,2048,158.414,16.0
256,76544,2048,158.532,32.0
2048,76608,2048,157.89,4.0
1024,76608,2048,157.914,8.0
512,76608,2048,157.645,16.0
256,76608,2048,158.33,32.0
2048,76672,2048,157.952,4.0
1024,76672,2048,158.249,8.0
512,76672,2048,157.796,16.0
256,76672,2048,157.899,32.0
2048,76736,2048,158.267,4.0
1024,76736,2048,158.08,8.0
512,76736,2048,157.782,16.0
256,76736,2048,158.256,32.0
2048,76800,2048,137.513,4.0
1024,76800,2048,137.506,8.0
512,76800,2048,137.339,16.0
256,76800,2048,139.022,32.0
2048,76864,2048,159.113,4.0
1024,76864,2048,158.552,8.0
512,76864,2048,158.424,16.0
256,76864,2048,157.746,32.0
2048,76928,2048,158.42,4.0
1024,76928,2048,158.42,8.0
512,76928,2048,159.061,16.0
256,76928,2048,158.894,32.0
2048,76992,2048,159.862,4.0
1024,76992,2048,157.817,8.0
512,76992,2048,158.164,16.0
256,76992,2048,157.73,32.0
2048,77056,2048,158.349,4.0
1024,77056,2048,157.79,8.0
512,77056,2048,157.795,16.0
256,77056,2048,158.078,32.0
2048,77120,2048,157.854,4.0
1024,77120,2048,158.242,8.0
512,77120,2048,156.981,16.0
256,77120,2048,157.909,32.0
2048,77184,2048,157.907,4.0
1024,77184,2048,157.713,8.0
512,77184,2048,157.347,16.0
256,77184,2048,157.643,32.0
2048,77248,2048,162.915,4.0
1024,77248,2048,160.379,8.0
512,77248,2048,162.26,16.0
256,77248,2048,161.441,32.0
2048,77312,2048,158.653,4.0
1024,77312,2048,158.241,8.0
512,77312,2048,157.796,16.0
256,77312,2048,157.687,32.0
2048,77376,2048,154.007,4.0
1024,77376,2048,153.208,8.0
512,77376,2048,152.724,16.0
256,77376,2048,153.636,32.0
2048,77440,2048,159.438,4.0
1024,77440,2048,159.77,8.0
512,77440,2048,160.508,16.0
256,77440,2048,158.598,32.0
2048,77504,2048,158.228,4.0
1024,77504,2048,158.294,8.0
512,77504,2048,158.41,16.0
256,77504,2048,158.184,32.0
2048,77568,2048,157.137,4.0
1024,77568,2048,157.354,8.0
512,77568,2048,158.364,16.0
256,77568,2048,157.136,32.0
2048,77632,2048,157.564,4.0
1024,77632,2048,157.299,8.0
512,77632,2048,158.293,16.0
256,77632,2048,158.039,32.0
2048,77696,2048,158.66,4.0
1024,77696,2048,159.008,8.0
512,77696,2048,158.863,16.0
256,77696,2048,159.033,32.0
2048,77760,2048,157.359,4.0
1024,77760,2048,158.046,8.0
512,77760,2048,158.197,16.0
256,77760,2048,157.907,32.0
2048,77824,2048,158.267,4.0
1024,77824,2048,158.851,8.0
512,77824,2048,158.816,16.0
256,77824,2048,158.276,32.0
2048,77888,2048,157.96,4.0
1024,77888,2048,157.287,8.0
512,77888,2048,158.522,16.0
256,77888,2048,158.903,32.0
2048,77952,2048,158.852,4.0
1024,77952,2048,159.21,8.0
512,77952,2048,157.405,16.0
256,77952,2048,157.728,32.0
2048,78016,2048,158.626,4.0
1024,78016,2048,158.103,8.0
512,78016,2048,157.702,16.0
256,78016,2048,158.57,32.0
2048,78080,2048,158.732,4.0
1024,78080,2048,159.493,8.0
512,78080,2048,159.415,16.0
256,78080,2048,158.616,32.0
2048,78144,2048,158.06,4.0
1024,78144,2048,157.946,8.0
512,78144,2048,157.915,16.0
256,78144,2048,158.989,32.0
2048,78208,2048,158.712,4.0
1024,78208,2048,158.58,8.0
512,78208,2048,158.446,16.0
256,78208,2048,159.29,32.0
2048,78272,2048,159.169,4.0
1024,78272,2048,157.64,8.0
512,78272,2048,158.382,16.0
256,78272,2048,159.068,32.0
2048,78336,2048,131.94,4.0
1024,78336,2048,132.37,8.0
512,78336,2048,131.023,16.0
256,78336,2048,132.953,32.0
2048,78400,2048,158.953,4.0
1024,78400,2048,158.479,8.0
512,78400,2048,158.61,16.0
256,78400,2048,157.723,32.0
2048,78464,2048,158.954,4.0
1024,78464,2048,158.04,8.0
512,78464,2048,158.249,16.0
256,78464,2048,158.12,32.0
2048,78528,2048,158.18,4.0
1024,78528,2048,159.018,8.0
512,78528,2048,159.322,16.0
256,78528,2048,158.809,32.0
2048,78592,2048,158.301,4.0
1024,78592,2048,157.154,8.0
512,78592,2048,157.933,16.0
256,78592,2048,157.488,32.0
2048,78656,2048,158.146,4.0
1024,78656,2048,157.681,8.0
512,78656,2048,158.45,16.0
256,78656,2048,158.275,32.0
2048,78720,2048,161.472,4.0
1024,78720,2048,160.569,8.0
512,78720,2048,159.712,16.0
256,78720,2048,161.533,32.0
2048,78784,2048,152.529,4.0
1024,78784,2048,153.36,8.0
512,78784,2048,152.552,16.0
256,78784,2048,152.857,32.0
2048,78848,2048,157.309,4.0
1024,78848,2048,157.773,8.0
512,78848,2048,158.429,16.0
256,78848,2048,157.817,32.0
2048,78912,2048,158.663,4.0
1024,78912,2048,156.685,8.0
512,78912,2048,158.207,16.0
256,78912,2048,158.022,32.0
2048,78976,2048,159.086,4.0
1024,78976,2048,156.364,8.0
512,78976,2048,156.765,16.0
256,78976,2048,157.36,32.0
2048,79040,2048,158.348,4.0
1024,79040,2048,157.995,8.0
512,79040,2048,158.927,16.0
256,79040,2048,158.721,32.0
2048,79104,2048,158.108,4.0
1024,79104,2048,158.046,8.0
512,79104,2048,157.092,16.0
256,79104,2048,157.674,32.0
2048,79168,2048,158.344,4.0
1024,79168,2048,158.77,8.0
512,79168,2048,158.451,16.0
256,79168,2048,157.676,32.0
2048,79232,2048,157.635,4.0
1024,79232,2048,157.752,8.0
512,79232,2048,157.698,16.0
256,79232,2048,158.788,32.0
2048,79296,2048,158.737,4.0
1024,79296,2048,157.327,8.0
512,79296,2048,158.848,16.0
256,79296,2048,157.369,32.0
2048,79360,2048,158.635,4.0
1024,79360,2048,157.779,8.0
512,79360,2048,159.327,16.0
256,79360,2048,158.957,32.0
2048,79424,2048,159.314,4.0
1024,79424,2048,158.181,8.0
512,79424,2048,158.173,16.0
256,79424,2048,158.494,32.0
2048,79488,2048,158.08,4.0
1024,79488,2048,157.96,8.0
512,79488,2048,158.018,16.0
256,79488,2048,158.262,32.0
2048,79552,2048,159.077,4.0
1024,79552,2048,157.671,8.0
512,79552,2048,158.445,16.0
256,79552,2048,158.903,32.0
2048,79616,2048,159.225,4.0
1024,79616,2048,159.702,8.0
512,79616,2048,158.862,16.0
256,79616,2048,160.268,32.0
2048,79680,2048,158.502,4.0
1024,79680,2048,157.927,8.0
512,79680,2048,158.007,16.0
256,79680,2048,157.928,32.0
2048,79744,2048,158.622,4.0
1024,79744,2048,157.66,8.0
512,79744,2048,157.405,16.0
256,79744,2048,158.242,32.0
2048,79808,2048,158.523,4.0
1024,79808,2048,158.202,8.0
512,79808,2048,159.302,16.0
256,79808,2048,158.355,32.0
2048,79872,2048,159.059,4.0
1024,79872,2048,158.636,8.0
512,79872,2048,158.563,16.0
256,79872,2048,158.73,32.0
2048,79936,2048,158.103,4.0
1024,79936,2048,158.952,8.0
512,79936,2048,158.791,16.0
256,79936,2048,157.103,32.0
2048,80000,2048,158.285,4.0
1024,80000,2048,158.353,8.0
512,80000,2048,158.555,16.0
256,80000,2048,158.517,32.0
2048,80064,2048,158.314,4.0
1024,80064,2048,158.645,8.0
512,80064,2048,158.798,16.0
256,80064,2048,158.027,32.0
2048,80128,2048,157.629,4.0
1024,80128,2048,159.232,8.0
512,80128,2048,157.986,16.0
256,80128,2048,158.023,32.0
2048,80192,2048,158.336,4.0
1024,80192,2048,158.256,8.0
512,80192,2048,157.368,16.0
256,80192,2048,157.175,32.0
2048,80256,2048,158.93,4.0
1024,80256,2048,158.229,8.0
512,80256,2048,158.582,16.0
256,80256,2048,158.521,32.0
2048,80320,2048,158.117,4.0
1024,80320,2048,157.332,8.0
512,80320,2048,158.06,16.0
256,80320,2048,158.085,32.0
2048,80384,2048,158.209,4.0
1024,80384,2048,157.8,8.0
512,80384,2048,158.644,16.0
256,80384,2048,157.144,32.0
2048,80448,2048,158.279,4.0
1024,80448,2048,157.901,8.0
512,80448,2048,157.707,16.0
256,80448,2048,157.33,32.0
2048,80512,2048,152.074,4.0
1024,80512,2048,152.928,8.0
512,80512,2048,152.273,16.0
256,80512,2048,151.67,32.0
2048,80576,2048,158.732,4.0
1024,80576,2048,158.787,8.0
512,80576,2048,158.999,16.0
256,80576,2048,159.685,32.0
2048,80640,2048,146.487,4.0
1024,80640,2048,146.603,8.0
512,80640,2048,146.728,16.0
256,80640,2048,146.556,32.0
2048,80704,2048,157.677,4.0
1024,80704,2048,157.696,8.0
512,80704,2048,157.741,16.0
256,80704,2048,157.904,32.0
2048,80768,2048,158.117,4.0
1024,80768,2048,158.608,8.0
512,80768,2048,159.122,16.0
256,80768,2048,157.347,32.0
2048,80832,2048,154.613,4.0
1024,80832,2048,155.492,8.0
512,80832,2048,155.924,16.0
256,80832,2048,156.069,32.0
2048,80896,2048,157.954,4.0
1024,80896,2048,157.782,8.0
512,80896,2048,158.002,16.0
256,80896,2048,158.0,32.0
2048,80960,2048,157.961,4.0
1024,80960,2048,157.707,8.0
512,80960,2048,158.193,16.0
256,80960,2048,158.097,32.0
2048,81024,2048,158.846,4.0
1024,81024,2048,157.958,8.0
512,81024,2048,158.782,16.0
256,81024,2048,159.178,32.0
2048,81088,2048,158.343,4.0
1024,81088,2048,158.151,8.0
512,81088,2048,158.214,16.0
256,81088,2048,158.921,32.0
2048,81152,2048,159.768,4.0
1024,81152,2048,159.725,8.0
512,81152,2048,158.893,16.0
256,81152,2048,160.449,32.0
2048,81216,2048,158.188,4.0
1024,81216,2048,158.442,8.0
512,81216,2048,159.16,16.0
256,81216,2048,158.443,32.0
2048,81280,2048,158.571,4.0
1024,81280,2048,158.441,8.0
512,81280,2048,158.597,16.0
256,81280,2048,158.718,32.0
2048,81344,2048,158.34,4.0
1024,81344,2048,158.692,8.0
512,81344,2048,157.998,16.0
256,81344,2048,158.616,32.0
2048,81408,2048,157.714,4.0
1024,81408,2048,157.924,8.0
512,81408,2048,158.003,16.0
256,81408,2048,157.645,32.0
2048,81472,2048,158.294,4.0
1024,81472,2048,158.193,8.0
512,81472,2048,158.379,16.0
256,81472,2048,158.335,32.0
2048,81536,2048,157.694,4.0
1024,81536,2048,158.652,8.0
512,81536,2048,158.905,16.0
256,81536,2048,159.912,32.0
2048,81600,2048,160.051,4.0
1024,81600,2048,159.796,8.0
512,81600,2048,160.295,16.0
256,81600,2048,158.869,32.0
2048,81664,2048,156.628,4.0
1024,81664,2048,158.761,8.0
512,81664,2048,157.907,16.0
256,81664,2048,158.186,32.0
2048,81728,2048,158.838,4.0
1024,81728,2048,158.456,8.0
512,81728,2048,158.624,16.0
256,81728,2048,157.85,32.0
2048,81792,2048,157.676,4.0
1024,81792,2048,158.078,8.0
512,81792,2048,156.947,16.0
256,81792,2048,157.06,32.0
2048,81856,2048,158.229,4.0
1024,81856,2048,157.547,8.0
512,81856,2048,157.58,16.0
256,81856,2048,158.446,32.0
2048,81920,2048,155.911,4.0
1024,81920,2048,156.678,8.0
512,81920,2048,157.367,16.0
256,81920,2048,155.511,32.0
2048,81984,2048,157.276,4.0
1024,81984,2048,158.112,8.0
512,81984,2048,157.748,16.0
256,81984,2048,159.205,32.0
2048,82048,2048,158.77,4.0
1024,82048,2048,158.125,8.0
512,82048,2048,158.159,16.0
256,82048,2048,158.287,32.0
2048,82112,2048,159.005,4.0
1024,82112,2048,159.03,8.0
512,82112,2048,158.125,16.0
256,82112,2048,158.097,32.0
2048,82176,2048,158.001,4.0
1024,82176,2048,158.129,8.0
512,82176,2048,159.055,16.0
256,82176,2048,158.2,32.0
2048,82240,2048,154.808,4.0
1024,82240,2048,154.102,8.0
512,82240,2048,154.624,16.0
256,82240,2048,154.529,32.0
2048,82304,2048,158.114,4.0
1024,82304,2048,157.228,8.0
512,82304,2048,159.094,16.0
256,82304,2048,158.645,32.0
2048,82368,2048,158.133,4.0
1024,82368,2048,158.148,8.0
512,82368,2048,158.229,16.0
256,82368,2048,157.747,32.0
2048,82432,2048,158.024,4.0
1024,82432,2048,159.205,8.0
512,82432,2048,158.78,16.0
256,82432,2048,158.835,32.0
2048,82496,2048,158.474,4.0
1024,82496,2048,158.274,8.0
512,82496,2048,158.612,16.0
256,82496,2048,158.152,32.0
2048,82560,2048,162.23,4.0
1024,82560,2048,160.238,8.0
512,82560,2048,161.219,16.0
256,82560,2048,159.086,32.0
2048,82624,2048,151.056,4.0
1024,82624,2048,152.309,8.0
512,82624,2048,150.733,16.0
256,82624,2048,152.053,32.0
2048,82688,2048,145.261,4.0
1024,82688,2048,144.261,8.0
512,82688,2048,144.839,16.0
256,82688,2048,145.956,32.0
2048,82752,2048,158.198,4.0
1024,82752,2048,158.193,8.0
512,82752,2048,158.018,16.0
256,82752,2048,158.301,32.0
2048,82816,2048,157.268,4.0
1024,82816,2048,158.09,8.0
512,82816,2048,157.605,16.0
256,82816,2048,157.355,32.0
2048,82880,2048,157.847,4.0
1024,82880,2048,156.79,8.0
512,82880,2048,158.359,16.0
256,82880,2048,158.39,32.0
2048,82944,2048,157.311,4.0
1024,82944,2048,158.439,8.0
512,82944,2048,157.764,16.0
256,82944,2048,158.184,32.0
2048,83008,2048,157.769,4.0
1024,83008,2048,157.451,8.0
512,83008,2048,157.574,16.0
256,83008,2048,158.133,32.0
2048,83072,2048,157.478,4.0
1024,83072,2048,157.24,8.0
512,83072,2048,158.777,16.0
256,83072,2048,158.087,32.0
2048,83136,2048,159.139,4.0
1024,83136,2048,158.554,8.0
512,83136,2048,158.796,16.0
256,83136,2048,158.515,32.0
2048,83200,2048,158.568,4.0
1024,83200,2048,158.569,8.0
512,83200,2048,158.919,16.0
256,83200,2048,157.912,32.0
2048,83264,2048,157.848,4.0
1024,83264,2048,158.623,8.0
512,83264,2048,157.296,16.0
256,83264,2048,158.149,32.0
2048,83328,2048,158.327,4.0
1024,83328,2048,158.005,8.0
512,83328,2048,158.428,16.0
256,83328,2048,158.598,32.0
2048,83392,2048,158.708,4.0
1024,83392,2048,158.223,8.0
512,83392,2048,158.551,16.0
256,83392,2048,158.046,32.0
2048,83456,2048,157.779,4.0
1024,83456,2048,158.166,8.0
512,83456,2048,158.054,16.0
256,83456,2048,158.892,32.0
2048,83520,2048,158.925,4.0
1024,83520,2048,157.332,8.0
512,83520,2048,158.063,16.0
256,83520,2048,157.94,32.0
2048,83584,2048,157.932,4.0
1024,83584,2048,157.319,8.0
512,83584,2048,158.315,16.0
256,83584,2048,158.365,32.0
2048,83648,2048,158.741,4.0
1024,83648,2048,157.641,8.0
512,83648,2048,157.386,16.0
256,83648,2048,157.997,32.0
2048,83712,2048,158.238,4.0
1024,83712,2048,158.077,8.0
512,83712,2048,158.055,16.0
256,83712,2048,158.454,32.0
2048,83776,2048,158.23,4.0
1024,83776,2048,158.104,8.0
512,83776,2048,158.39,16.0
256,83776,2048,158.053,32.0
2048,83840,2048,158.393,4.0
1024,83840,2048,158.725,8.0
512,83840,2048,157.796,16.0
256,83840,2048,158.91,32.0
2048,83904,2048,157.859,4.0
1024,83904,2048,158.2,8.0
512,83904,2048,158.421,16.0
256,83904,2048,157.913,32.0
2048,83968,2048,158.041,4.0
1024,83968,2048,158.03,8.0
512,83968,2048,158.034,16.0
256,83968,2048,158.117,32.0
2048,84032,2048,157.704,4.0
1024,84032,2048,157.583,8.0
512,84032,2048,157.111,16.0
256,84032,2048,158.154,32.0
2048,84096,2048,158.146,4.0
1024,84096,2048,158.142,8.0
512,84096,2048,158.397,16.0
256,84096,2048,157.703,32.0
2048,84160,2048,158.512,4.0
1024,84160,2048,158.232,8.0
512,84160,2048,158.469,16.0
256,84160,2048,158.363,32.0
2048,84224,2048,157.493,4.0
1024,84224,2048,157.726,8.0
512,84224,2048,157.5,16.0
256,84224,2048,157.939,32.0
2048,84288,2048,157.534,4.0
1024,84288,2048,157.535,8.0
512,84288,2048,157.375,16.0
256,84288,2048,157.58,32.0
2048,84352,2048,158.051,4.0
1024,84352,2048,157.583,8.0
512,84352,2048,157.903,16.0
256,84352,2048,157.922,32.0
2048,84416,2048,157.987,4.0
1024,84416,2048,158.387,8.0
512,84416,2048,158.095,16.0
256,84416,2048,157.264,32.0
2048,84480,2048,139.587,4.0
1024,84480,2048,143.412,8.0
512,84480,2048,140.309,16.0
256,84480,2048,143.204,32.0
2048,84544,2048,158.911,4.0
1024,84544,2048,158.641,8.0
512,84544,2048,157.44,16.0
256,84544,2048,157.905,32.0
2048,84608,2048,158.058,4.0
1024,84608,2048,158.627,8.0
512,84608,2048,159.046,16.0
256,84608,2048,156.894,32.0
2048,84672,2048,157.48,4.0
1024,84672,2048,157.814,8.0
512,84672,2048,157.561,16.0
256,84672,2048,157.333,32.0
2048,84736,2048,157.843,4.0
1024,84736,2048,158.226,8.0
512,84736,2048,158.189,16.0
256,84736,2048,158.308,32.0
2048,84800,2048,158.25,4.0
1024,84800,2048,158.875,8.0
512,84800,2048,158.297,16.0
256,84800,2048,158.708,32.0
2048,84864,2048,157.594,4.0
1024,84864,2048,157.43,8.0
512,84864,2048,158.907,16.0
256,84864,2048,159.484,32.0
2048,84928,2048,152.474,4.0
1024,84928,2048,150.309,8.0
512,84928,2048,151.365,16.0
256,84928,2048,150.877,32.0
2048,84992,2048,157.918,4.0
1024,84992,2048,158.022,8.0
512,84992,2048,157.607,16.0
256,84992,2048,158.06,32.0
2048,85056,2048,158.249,4.0
1024,85056,2048,157.855,8.0
512,85056,2048,157.948,16.0
256,85056,2048,157.856,32.0
2048,85120,2048,158.427,4.0
1024,85120,2048,157.96,8.0
512,85120,2048,158.881,16.0
256,85120,2048,157.951,32.0
2048,85184,2048,158.756,4.0
1024,85184,2048,158.849,8.0
512,85184,2048,158.768,16.0
256,85184,2048,159.039,32.0
2048,85248,2048,158.016,4.0
1024,85248,2048,157.339,8.0
512,85248,2048,157.58,16.0
256,85248,2048,157.589,32.0
2048,85312,2048,158.299,4.0
1024,85312,2048,158.553,8.0
512,85312,2048,158.911,16.0
256,85312,2048,159.49,32.0
2048,85376,2048,158.845,4.0
1024,85376,2048,158.138,8.0
512,85376,2048,157.752,16.0
256,85376,2048,158.991,32.0
2048,85440,2048,157.956,4.0
1024,85440,2048,156.694,8.0
512,85440,2048,157.884,16.0
256,85440,2048,157.54,32.0
2048,85504,2048,158.024,4.0
1024,85504,2048,157.588,8.0
512,85504,2048,158.814,16.0
256,85504,2048,158.233,32.0
2048,85568,2048,157.676,4.0
1024,85568,2048,156.902,8.0
512,85568,2048,157.495,16.0
256,85568,2048,157.651,32.0
2048,85632,2048,157.954,4.0
1024,85632,2048,159.018,8.0
512,85632,2048,158.591,16.0
256,85632,2048,156.702,32.0
2048,85696,2048,157.912,4.0
1024,85696,2048,158.814,8.0
512,85696,2048,159.186,16.0
256,85696,2048,158.194,32.0
2048,85760,2048,158.276,4.0
1024,85760,2048,158.866,8.0
512,85760,2048,158.257,16.0
256,85760,2048,158.869,32.0
2048,85824,2048,157.858,4.0
1024,85824,2048,157.227,8.0
512,85824,2048,157.83,16.0
256,85824,2048,158.086,32.0
2048,85888,2048,157.141,4.0
1024,85888,2048,158.118,8.0
512,85888,2048,157.89,16.0
256,85888,2048,158.875,32.0
2048,85952,2048,156.881,4.0
1024,85952,2048,158.405,8.0
512,85952,2048,157.575,16.0
256,85952,2048,157.784,32.0
2048,86016,2048,157.027,4.0
1024,86016,2048,157.294,8.0
512,86016,2048,155.994,16.0
256,86016,2048,157.112,32.0
2048,86080,2048,157.672,4.0
1024,86080,2048,158.812,8.0
512,86080,2048,158.722,16.0
256,86080,2048,158.197,32.0
2048,86144,2048,158.479,4.0
1024,86144,2048,158.458,8.0
512,86144,2048,159.722,16.0
256,86144,2048,158.048,32.0
2048,86208,2048,157.295,4.0
1024,86208,2048,158.173,8.0
512,86208,2048,158.276,16.0
256,86208,2048,157.679,32.0
2048,86272,2048,158.703,4.0
1024,86272,2048,158.514,8.0
512,86272,2048,159.095,16.0
256,86272,2048,158.084,32.0
2048,86336,2048,158.415,4.0
1024,86336,2048,158.229,8.0
512,86336,2048,157.184,16.0
256,86336,2048,157.203,32.0
2048,86400,2048,153.327,4.0
1024,86400,2048,153.041,8.0
512,86400,2048,152.982,16.0
256,86400,2048,153.085,32.0
2048,86464,2048,157.718,4.0
1024,86464,2048,158.081,8.0
512,86464,2048,157.863,16.0
256,86464,2048,157.883,32.0
2048,86528,2048,158.325,4.0
1024,86528,2048,158.005,8.0
512,86528,2048,158.609,16.0
256,86528,2048,158.518,32.0
2048,86592,2048,157.089,4.0
1024,86592,2048,156.781,8.0
512,86592,2048,157.693,16.0
256,86592,2048,157.123,32.0
2048,86656,2048,157.629,4.0
1024,86656,2048,158.022,8.0
512,86656,2048,158.14,16.0
256,86656,2048,158.02,32.0
2048,86720,2048,158.216,4.0
1024,86720,2048,157.812,8.0
512,86720,2048,158.044,16.0
256,86720,2048,157.942,32.0
2048,86784,2048,157.536,4.0
1024,86784,2048,157.981,8.0
512,86784,2048,158.227,16.0
256,86784,2048,157.723,32.0
2048,86848,2048,159.053,4.0
1024,86848,2048,159.169,8.0
512,86848,2048,158.531,16.0
256,86848,2048,158.41,32.0
2048,86912,2048,158.343,4.0
1024,86912,2048,157.837,8.0
512,86912,2048,159.949,16.0
256,86912,2048,158.732,32.0
2048,86976,2048,157.615,4.0
1024,86976,2048,158.286,8.0
512,86976,2048,157.524,16.0
256,86976,2048,159.437,32.0
2048,87040,2048,131.271,4.0
1024,87040,2048,131.365,8.0
512,87040,2048,130.341,16.0
256,87040,2048,131.166,32.0
2048,87104,2048,158.981,4.0
1024,87104,2048,158.912,8.0
512,87104,2048,158.898,16.0
256,87104,2048,158.571,32.0
2048,87168,2048,158.352,4.0
